id_hash,title,summary,link,severity,longitude,latitude,scraped_at
cc83656fcd1f449830496c0ea6f7baaf1f330efbed8e244e56d74c97987bb102,Nigeria: Renewed Spate of School Kidnappings,"Click to expand Image
          



  
        
  

        
                      
      
        
              A classroom at St. Mary's Catholic School in Papiri, Agwarra local government, Niger state, on November 23, 2025.
                    © 2025 Ifeanyi Immanuel Bakwenye / AFP via Getty Images
          
    


  
<p>(Abuja) –&nbsp;Nigerian authorities should act urgently to secure the safe release of students and teachers recently kidnapped in the country’s northwest and take concrete steps to protect schools and communities from further attacks, Human Rights Watch said today. The groups responsible for the kidnappings should immediately release the students and teachers they are holding captive.</p><p>On November 18, 2025, 25 schoolgirls&nbsp;were kidnapped by unidentified armed men from the Government Girls Comprehensive Secondary School in Maga, Kebbi state. Just three days later, on November 21, 303 students and 12 teachers&nbsp;were kidnapped at&nbsp;St. Mary’s Catholic Primary and Secondary School in Papiri, Niger state.</p><p>“These mass school kidnappings once again lay bare the deliberate targeting of students, teachers, and schools in Nigeria’s deteriorating security environment,” said Anietie Ewang, Nigeria researcher at Human Rights Watch.&nbsp;“The deepening crisis underscores the government’s failure to protect vulnerable communities.”</p><p>No group has claimed responsibility for the attacks. Nigeria has in recent years been plagued by violent attacks and kidnappings by&nbsp;criminal gangs colloquially called “bandits.” These groups have carried out kidnappings for ransom, including of schoolchildren in Nigeria’s northwestern  and central states. On November 18, the Al-Qaeda-linked Group for the Support of Islam and Muslims (Jama’at Nusrat al-Islam wa al-Muslimeen, or JNIM), which is active throughout the Sahel, claimed responsibility for&nbsp;an attack on a military patrol in Kwara state on October 29, apparently its first incursion into Nigerian territory.</p><p>Human Rights Watch spoke with parents of two of the girls abducted in Kebbi state. Isa Nazifi, whose 13-year-old daughter Khadija Nazifi, a junior secondary school student, was among those abducted, said: “I immediately took a motorbike and rushed to the school, where I found my second daughter, also a student at the school. She told me Khadija had been taken. We are extremely worried. My wife is in tears. I will stay here at the school until my daughter returns. If I go home without her, what will I tell my family?”</p><p>Malam Sani Zimri, whose daughter, Salima Sani Zimri, is a senior secondary school student who was also abducted, said he had heard rumors from other parents of a possible attack by bandits the week before the incident: “We developed confidence after seeing military operatives surveilling the area, only to realize that there were no security operatives on the premises for the entire three hours that the incident occurred.”</p><p>The&nbsp;2014 Chibok schoolgirls’ abduction in Borno state by the armed Islamist group Boko Haram provoked global outrage. Since then, a series of school kidnappings across northern Nigeria has left families traumatized and entire communities living in fear that if their children went to school, they might never return home. In 2016, Human Rights Watch&nbsp;reported that Boko Haram had similarly abducted over 300 children from the Zanna Mobarti Primary School in Damasak, Borno state, in 2015.</p><p>In December 2020,&nbsp;more than 300 boys were kidnapped from a boarding school in Kankara, Katsina state. In early 2021, students were again taken in major incidents in&nbsp;Kagara, Niger state, and&nbsp;Jangebe, Zamfara state, followed by the&nbsp;kidnapping of over 100 studentsfrom Bethel Baptist High School in Kaduna state. The spate of kidnappings continued in 2024 with students taken from schools&nbsp;in Kuriga, Kaduna state, and&nbsp;Gidan Bakuso, Sokoto state.</p><p>Nigerian authorities have failed to apply lessons from previous attacks to create early warning systems and other measures that could prevent these atrocities, Human Rights Watch said.</p><p>In response to the recent kidnappings, the government has&nbsp;promised to rescue the kidnapped students and hold those responsible accountable. President Bola Tinubu directed security agencies to act swiftly to bring the girls back while also urging local communities to share intelligence.</p><p>The authorities&nbsp;have also shut down 47 federal secondary schools known as Federal Unity Colleges, and some states including&nbsp;Katsina,&nbsp;Taraba, and&nbsp;Niger have also closed schools or restricted school activities, particularly boarding institutions. While these measures are aimed at protecting students, they have disrupted learning for thousands of children, denying them access to education and the social and psychological support schools provide. Without concrete measures to provide alternative learning opportunities to ensure continuity in their education, the students are at risk of falling behind academically and facing long term setbacks in their development.</p><p>Nigeria is a&nbsp;signatory to the Safe Schools Declaration, committing the government to take concrete steps to protect education during conflict and insecurity. Yet kidnappings have continued at a relentless pace and scale. On November 19, the Nigerian Senate&nbsp;ordered a full-scale investigationinto the implementation of the government’s Safe School Fund, questioning why money earmarked for protecting schools has failed to prevent recurring attacks. The government should move with urgency to advance a&nbsp;proposal to introduce legislation to implement the Safe Schools Declaration, Human Rights Watch said.</p><p>“Children in Nigeria have the right to go to school without fearing for their lives,” Ewang said. “Nigerian authorities should prioritize the safe release of the kidnapped children and their teachers and bring those responsible for their abduction to justice.”</p>",https://www.hrw.org/news/2025/11/25/nigeria-renewed-spate-of-school-kidnappings,4,-98.5795,39.8283,2025-11-29T21:41:29.329521+00:00
79a6454f95d80d1f517938b3a5bc6455c2372d661ef769a794bffaea8e90b381,Myanmar is Safe?,"Click to expand Image
          



  
        
  

        
                      
      
        
              Members of the Burmese-American community demonstrate outside the Consulate General of Myanmar in Los Angeles, April 24, 2021.
                    © 2021 Luis Sinco / Los Angeles Times via Getty Images
          
    


  
<p>Is it safe to return to a country wracked by an abusive armed conflict, widespread atrocities, and targeted ethnic violence, including war crimes and crimes against humanity?</p><p>The Trump administration says it is. On November 24, the US&nbsp;Department of Homeland Security (DHS) issued&nbsp;notice of termination of Temporary Protective Status (TPS) for people from&nbsp;Myanmar, effective January 26.</p><p>TPS status protects non-US citizens from deportation to countries facing armed conflict or other crises making return unsafe. There are almost&nbsp;4,000 people from Myanmar designated for TPS, and many may now become subject to arrest and deportation.</p><p>The notice acknowledges that Myanmar “continues to face humanitarian challenges,” but claims termination is justified due to “improvements” in “governance and stability,” including the military junta’s revocation of a state of emergency and plans for “free and fair” elections starting in December.</p><p>Extensive reporting on Myanmar contradicts almost every assertion in the notice. Myanmar’s supposedly revoked state of emergency in July was immediately replaced with a new state of emergency and martial law in scores of townships across nine states and regions. Foreign governments and United Nations officials widely understand the junta’s planned “elections” are a&nbsp;fraudulent ploy for international legitimacy.</p><p>The Homeland Security notice is directly contradicted by what other US officials openly admit: “For years… the military regime in Myanmar has carried out atrocities against its own citizens, including… appalling human rights violations and abuses,” wrote the US Mission to the UN just days ago,&nbsp;in a statement supporting a new&nbsp;UN resolution on Myanmar’s rights record. The resolution—which the US supported—specifically stated that the military’s abuses make Myanmar “unsuitable for the voluntary, safe, dignified and sustainable return of all refugees and forcibly displaced persons.”</p><p>Military atrocities and attacks on civilians in Myanmar&nbsp;have not diminished and are documented daily in&nbsp;numerous UN investigations and&nbsp;guidance papers and outlined in reporting by the&nbsp;US State Department and&nbsp;other governments,&nbsp;media, and&nbsp;human rights&nbsp;groups. Extensive abuses have also been acknowledged in&nbsp;recent statements by congressional leaders from both parties.&nbsp;The UN has reported thousands of civilians killed by the military this year and the ongoing displacement of over 3.5 million people.</p><p>Homeland Security’s misstatements in revoking TPS for people from Myanmar are so egregious that it is hard to imagine who would believe them. Perhaps no one was expected to.</p>",https://www.hrw.org/news/2025/11/24/myanmar-is-safe,6,-98.5795,39.8283,2025-11-29T21:41:29.329707+00:00
8d92aa994a64c08e017533323824ede4d49b88565af279ce97ae4ade6b871ff7,US State Department Debases Human Rights Diplomacy,"Click to expand Image
          



  
        
  

        
                      
      
        
              US Secretary of State Marco Rubio speaks in the Eisenhower Executive Office Building in Washington DC, January 21, 2025.
                    © 2025 Evan Vucci/AP Photo 
          
    


  
<p>The US State Department’s annual human rights report was created to give Congress a clear accounting of how other governments treat their people, measured against international human rights law. Recent media reports indicate that the Trump administration is turning that purpose on its head by mandating reporting in support of ideological priorities at odds with governments’ human rights obligations.</p><p>The 2024 version of the State Department report issued by the Trump administration in August already&nbsp;removed or significantly reduced sections on political freedoms, corruption, gender-based violence, and LGBTQ+ persecution. New&nbsp;guidance sent in November to US embassy personnel worldwide looks set to do even more damage.</p><p>According to the Washington Post, embassies will be instructed to document whether governments are implementing various policies the Trump administration opposes as though they were human rights violations. In reality, though, many of these targeted policies are important efforts to support and improve respect for human rights. These include government policies to improve access to abortion services and gender-affirming care, as well as efforts to promote diversity, equity, and inclusion. &nbsp;</p><p>These changes would translate parts of the administration’s rights-abusing domestic policy agenda into US foreign policy. &nbsp;</p><p>This isn’t just about political slogans or ideological debates. US diplomatic pressure around these issues can influence whether people can exercise their rights, access essential services, and live with dignity. In many countries, restrictions on reproductive health care violate the rights of women and girls, while others on evidence-based gender-affirming&nbsp;careviolate the rights of transgender people, and&nbsp;attacks on inclusivity policies undermine the rights of marginalized people. &nbsp;</p><p>As the US government turns against key facets of international human rights protection, other governments should step forward. The stakes are high: when a country with global reach like the US warps its idea of rights to fit with a political agenda that undermines them, it risks weakening protections for people in every part of the world.</p>",https://www.hrw.org/news/2025/11/24/us-state-department-debases-human-rights-diplomacy,4,-71.0577716,42.3588043,2025-11-29T21:41:30.902398+00:00
5fa758bff79ea426a0bb837440a30656fe0cc2f974969607e7706b18691e3b8f,COP30 Fails to Confront Drivers of Climate Crisis,"Click to expand Image
          



  
        
  

        
                      
      
        
              Indigenous people attend a protest to call for climate justice and territorial protection during the U.N. Climate Change Conference (COP30), in Belem, Brazil, November 17, 2025.
                    ©  2025 Anderson Coelho/Reuters
          
    


  
<p>In Belem, Brazil, as the United Nations climate summit (COP30) convened, I marched alongside&nbsp;thousands of activists and Indigenous peoples calling on governments to urgently address climate change and protect human rights.</p><p>As previous host countries restricted such demonstrations, the November 15 march was exhilarating. However, despite clear—and powerful—calls from civil society for the summit to take bolder steps on climate change and to uphold human rights, COP30 failed to make progress on two key issues: fossil fuels and deforestation.</p><p>Human Rights Watch has researched how&nbsp;communities near coal, oil, and gas sites face severe harms, and how Indigenous peoples and other forest-dependent communities&nbsp;continue to face violence and land grabs. Ahead of the summit, Brazilian President Luiz Inácio Lula da Silva&nbsp;urged countries to agree on “roadmaps” to transition away from fossil fuels and to end the deforestation that has been disastrous for the country’s Indigenous communities. During negotiations,&nbsp;more than 80 countries—led by Colombia and supported by climate-vulnerable states—pushed for a roadmap on fossil fuels to be reflected in the final negotiated text.&nbsp;</p><p>But this momentum was opposed by producer countries including India, Russia, and Saudi Arabia, and the&nbsp;final text does not mention fossil fuels and avoids any concrete commitments or deadlines towards a phaseout. Similarly, the COP30 final text omitted a deforestation roadmap or binding commitments to protect forests, falling short of scientific evidence and the demands of frontline communities.</p><p>The most promising initiatives now appear outside of the formal COP process. While details remain limited, the Brazilian presidency announced the creation of two roadmaps: one for phasing out fossil fuels and another on ending deforestation. The next concrete step on the phaseout of fossil fuels is a&nbsp;conference to be co-hosted by Colombia and the Netherlands in April 2026.Within the COP30 process, countries agreed to establish a mechanism on the just transition, committed to tripling adaptation finance by 2035, and took the unprecedented step of recognizing&nbsp;“the rights of Indigenous Peoples, as well as their land rights and traditional knowledge” in the final COP30 decision.&nbsp;</p><p>But for a summit intended to advance global efforts to stabilize greenhouse gas concentrations, the failure to make any tangible progress on fossil fuels and deforestation means COP30 fell far short of what is needed to protect people and the planet.</p>",https://www.hrw.org/news/2025/11/24/cop30-fails-to-confront-drivers-of-climate-crisis,2,-74.2973,4.5709,2025-11-29T21:41:30.902705+00:00
05590613ecf753e96f881883df2f037cd16e1317020d3b4e203912f4093745b2,New Data on Censorship and Harassment of Brazil’s Educators,"Click to expand Image
          



  
        
  

        
                      
      
        
              Students in a classroom in a state public school in Lauro de Freitas, Bahia, May 17, 2023.&nbsp;
                    © Joa Souza/Imago via Reuters
          
    


  
<p>A new&nbsp;quantitative study from&nbsp;National Observatory on Violence Against Educators represents one of the most comprehensive efforts to date to measure the nature and scale of&nbsp;censorship and harassment of educators across Brazil.</p><p>While previous analyses have documented the legal and political tactics to undermine or prohibit human rights education, this new report offers a nationally representative dataset showing the problem’s breadth: in every region of the country, at least 90 percent of educators reported directly experiencing or indirectly hearing of acts of censorship or harassment.</p><p>The research draws on 3,012 responses collected through an online survey between May and September 2024 from educators in all regions and across levels of education. The sample was weighted using&nbsp;official employment data to approximate the regional distribution of the national education workforce. Most respondents (~70 percent) worked in basic education, and 88 percent were employed in public schools.</p><p>Nearly half of respondents said that, since 2010, they have experienced four or more incidents restricting their pedagogical autonomy, including school officials, parents, and political figures intimidating or prohibiting them from teaching topics protected under Brazilian and international human rights law.</p><p>Themes commonly targeted include questions of gender and sexuality, categories deliberately reframed by extremist actors as taboo or illegitimate in the classroom. These findings align with the patterns of gender- and sexuality-related harassment Human Rights Watch documented in a&nbsp;2022 report, where misinformation was weaponized to curtail educators’ teaching of this content.</p><p>Among those who reported being directly targeted, 76 percent reported significant negative impacts on their work, while 67 percent reported impacts on their personal lives, including stress, self-censorship, and, in some cases, removal from duties by school authorities or physical aggression by students’ families, other educators, or students, among others. Even educators who only heard of attacks second-hand reported fear and self-silencing, pointing to the collective negative impact of harassment and censorship.</p><p>The report identifies spikes in censorship during electoral years, particularly 2018 and 2022, suggesting that schools have become political battlegrounds, with heightened persecution correlating with moments of intensified polarization. These findings should raise alarms for policymakers and civil society as Brazil approaches future electoral cycles.</p><p>The study provides essential empirical grounding for understanding the scale and systemic nature of attacks on educational freedom in Brazil. The federal government and local education departments should support educators to ensure that they feel confident and protected when teaching human rights content.</p>",https://www.hrw.org/news/2025/11/24/new-data-on-censorship-and-harassment-of-brazils-educators,2,-51.9253,-14.235,2025-11-29T21:41:30.902958+00:00
fd4c7092d6b417b6d84d42fc343799eb3f80bb9bd44a18d06de2ac032b884b6d,"Honduras: Threats to Free, Fair Elections","Click to expand Image
          



  
        
  

        
                      
      
        
              Honduran citizens vote during the primary elections in Tegucigalpa, Honduras on March 9, 2025.
                    © 2025 Emilio Flores/Anadolu via Getty Images
          
    


  
<p>(Washington, DC) – Escalating political pressure on electoral authorities threatens&nbsp;Hondurans’ right to vote in free and fair elections, Human Rights Watch said today.</p><p>Honduras will hold general elections on November 30, 2025, for the president, all 128 National Congress members, and 20 Central American Parliament members. In recent weeks, the Attorney General’s Office has opened criminal investigations targeting top electoral authorities. Meanwhile, deadlock within the National Electoral Council (CNE) has repeatedly&nbsp;delayed awarding contracts to organize the election. Allegations of fraud leveled by&nbsp;President Xiomara Castro, as well as members of&nbsp;opposition parties, also undermine the credibility of the electoral process.</p><p>“Allegations of possible fraud, aggressive moves by both prosecutors and the army, and political deadlock in the electoral authority are threatening Hondurans’ right to participate in free and fair elections,” said&nbsp;Juanita Goebertus, Americas director at Human Rights Watch. “International election observation missions should closely monitor the process and press Honduran authorities to ensure that election conditions are free and fair.”</p><p>Since 2019, the electoral authority has been split between the Electoral Justice Tribunal (TJE), the highest authority on matters of electoral justice, and the CNE, which administers the electoral process. Both institutions are composed of three principal members, elected by a two-thirds vote in Congress. The appointments of members to the council and the tribunal stemmed from a political agreement among the Nacional, Liberal, and Libre parties, the largest in the country, with each securing one seat on each body. In recent months, tensions among the council members have&nbsp;paralyzed the CNE.</p><p>On October 29, Attorney General Johel Zelaya announced an investigation into Cossette López, the council member from the Nacional party, accusing her of plotting to manipulate the electoral results. Zelaya cited an audio recording, which López&nbsp;says was manipulated. President Castro&nbsp;described the disputed recordings as part of a “criminal conspiracy aimed at provoking an electoral coup.”</p><p>On November 10, prosecutors opened an&nbsp;investigation against two judges from the tribunal, alleging that they acted unlawfully by&nbsp;approving a resolution with just two of the three judges present.</p><p>On November 9, the council tested its nationwide system to transmit&nbsp;preliminary election results on election night. Councilor Marlon Ochoa from the Libre Party&nbsp;said the test had failed and that “there is a conspiracy against the electoral process from within the electoral body itself.”</p><p>The armed forces joint chiefs of staff chairman&nbsp;asked the council to provide the army with a copy of the presidential vote tally sheet on election day. Ana Paola Hall, the council president,&nbsp;said she rejected this request. The army has the&nbsp;constitutional duty to support the transportation of electoral materials on election day, but does not have any authority to access, count, transmit, or review the results.&nbsp;</p><p>On November 20, the armed forces filed a complaint before the Attorney General’s Office seeking to initiate a criminal action for defamation against López.</p><p>In this context of growing distrust and allegations of fraud, the role of independent domestic and international election observation missions will be critical to preserving the credibility of the process, Human Rights Watch said.</p><p>The Organization of American States observation mission has expressed&nbsp;concern about “frequent actions and statements—practically on a daily basis—that generate uncertainty and destabilize the electoral process” and&nbsp;raised concerns about “excessive judicial intervention” in the elections. The European Union has also&nbsp;deployed an election observation mission to Honduras.&nbsp;On November 18, the EU expressed concern over developments that could undermine Honduras’s electoral institutions ahead of the elections, saying that the authorities and political parties should ensure that electoral bodies can operate independently and transparently.</p>",https://www.hrw.org/news/2025/11/24/honduras-threats-to-free-fair-elections,2,-86.0755145,15.2572432,2025-11-29T21:41:32.437643+00:00
5fc97335613ab2b9e526e5a109617c0e0257e2e5ad9cb07d1b4da5e7544bba41,"En video | Pánico en Bucaramanga por balacera en reconocido y prestigioso centro comercial: hubo un intento de robo a joyería, hay un muerto","Ladrones tenían la intención de robar una joyería y un policía estaba de civil, alertó y frustró el hurto.",https://www.eltiempo.com/colombia/santander/en-video-panico-en-bucaramanga-por-balacera-en-reconocido-y-prestigioso-centro-comercial-hubo-un-intento-de-robo-a-joyeria-y-evaluan-si-hay-muertos-3512940,0,11.7075655,47.3547646,2025-11-29T21:41:35.879839+00:00
88077b43584e1ed4c2e44f3f7d7ae3aa82c8dfa94240d96c7f842716d5767912,Así está el panorama en los aeropuertos de Colombia tras actualización de software de Airbus: reportan vuelos cancelados en Santander y Antioquia,"Por ahora, se estima que hay 1.200 pasajeros afectados con la cancelación de 74 vuelos. según la Aeronáutica Civil.",https://www.eltiempo.com/colombia/santander/asi-esta-el-panorama-en-los-aeropuertos-de-colombia-tras-actualizacion-de-software-de-airbus-reportan-vuelos-cancelados-en-santander-y-antioquia-3512914,2,-74.2973,4.5709,2025-11-29T21:41:35.879995+00:00
5e951dcd199cc65bb0349661741b7a91059e1d320b6ce27b331f574e08c416fc,"Reportan temblor este sábado en Colombia: el Servicio Geológico Colombiano informó el epicentro, magnitud y profundidad",No se reportaron afectaciones en los municipios cercanos.,https://www.eltiempo.com/colombia/otras-ciudades/reportan-temblor-hoy-en-colombia-el-servicio-geologico-colombiano-informo-el-epicentro-magnitud-y-profundidad-3512908,0,-74.2973,4.5709,2025-11-29T21:41:35.880066+00:00
9139128bb7047602b1daefade986116edaf5e1adba378fbafe4ae4e4cf494d03,"Ella era Karen Julieth Romero, la joven colombiana de 24 años, que fue hallada sin vida en un río de Nueva York",La familia ibaguereña pide apoyo para poder repatriar el cuerpo y esclarecer los hechos.,https://www.eltiempo.com/colombia/otras-ciudades/ella-era-karen-julieth-romero-la-joven-colombiana-de-24-anos-que-fue-hallada-sin-vida-en-un-rio-de-nueva-york-3512883,0,-74.2973,4.5709,2025-11-29T21:41:35.880186+00:00
15eddb3e2f416be5a790630fcc808837e5b3aedee3d59de940a990e711fff590,MinSalud alerta por falsas ofertas laborales,MinSalud advierte sobre falsas ofertas laborales que usan su nombre para engañar a ciudadanos y pide verificar datos antes de aplicar.,https://noticias.rcnradio.com/colombia/el-ministerio-advierte-sobre-anuncios-enganosos-que-usan-su-nombre-para-estafar-a-ciudadanos-con-supuestos-empleos?amp,0,-98.5795,39.8283,2025-11-29T21:41:40.302734+00:00
b401641eed17496be4556443a3c2c9cf3e49176c5bf647ecb2b6aaed272a07b8,Habitante de calle habría abusado y atracado a una turista canadiense en Medellín,"La unidad investigativa actuó de inmediato, iniciando los actos urgentes y las actividades de policía judicial ordenadas por la Fiscalía.",https://noticias.rcnradio.com/colombia/habitante-de-calle-habria-abusado-y-robado-a-una-turista-canadiense-en-medellin?amp,0,-98.5795,39.8283,2025-11-29T21:41:40.302937+00:00
f89e752811cc81fb85926ae1b9ce219432da6bb729f13b82d9554aa591bdb2dc,Fuertes combates entre ELN y disidencias desatan crisis humanitaria en el Catatumbo,"La comunidad reporta a través de redes sociales la muerte de siete personas, al parecer, pertenecen a los grupos armados.",https://noticias.rcnradio.com/colombia/fuertes-combates-entre-eln-y-disidencias-desatan-crisis-humanitaria-en-el-catatumbo?amp,0,-77.2697237,1.1918641,2025-11-29T21:41:41.756353+00:00
acb6e0b3c77867e6b89d789a719876c48dc0b6bee7e13c02d2642d3bb0432f73,Black Friday Colombia: tips de seguridad para evitar fraudes en compras digitales,"Te traemos el paso a paso clave para comprar seguro, evitar fraudes y no dejar que los ciberdelincuentes te dañen las fiestas.",https://noticias.rcnradio.com/colombia/atencion-colombia-estas-son-las-medidas-para-evitar-fraudes-en-el-black-friday?amp,0,-74.2973,4.5709,2025-11-29T21:41:41.756474+00:00
4b52d2493bfe3277150e68fa3315504a54717560e793fe664973c02afeb8f3e7,"Sushi Master en Colombia: precios, ciudades y recomendaciones para disfrutar.","Aprovecha los últimos días del Sushi Master con estas recomendaciones, tips y detalles clave para disfrutar este festival gastronómico.",https://noticias.rcnradio.com/colombia/lo-que-debes-saber-para-aprovechar-los-ultimos-dias-del-sushi-master-en-colombia?amp,0,-74.2973,4.5709,2025-11-29T21:41:41.756521+00:00
a207a976cd1f7e2108f2a2aee113f57dd87347f4b4a69c73265ede438d44e357,"Black Friday 2025 arranca en Colombia con mayor intención de compra, según Fenalco",Fenalco revela que el Black Friday 2025 crece en intención de compra: 95% conoce la fecha y 53% planea gastar más de $500.000.,https://noticias.rcnradio.com/colombia/colombia-inicia-el-black-friday-2025-con-mas-intencion-de-compra-revela-fenalco?amp,0,-74.2973,4.5709,2025-11-29T21:41:41.756685+00:00
3c65f47499c59a505997b289a7293f59c770e8b3b0cbc19e3e8e0e5d862224ed,Más de 15 mil hombres en Colombia se practicaron la vasectomía en el último año,"Profamilia reporta 15.657 vasectomías en un año, con jóvenes y adultos liderando la decisión como método anticonceptivo permanente.",https://noticias.rcnradio.com/colombia/la-vasectomia-aumenta-en-colombia-mas-de-15600-hombres-optaron-por-este-metodo?amp,0,-74.2973,4.5709,2025-11-29T21:41:41.756773+00:00
fa935ada7d13c361b1f542b662605e1615232ff6e7b750fc1fbdb6d13bd37914,ExFarc reconocen crímenes ante la JEP en Cauca y Valle,"ExFarc reconocieron ante la JEP ataques, tomas y graves afectaciones a civiles en Cauca y Valle durante el conflicto armado.",https://noticias.rcnradio.com/colombia/exintegrantes-de-las-farc-admiten-ante-la-jep-ataques-y-crimenes-en-cauca-y-valle?amp,0,-76.662665,2.715645,2025-11-29T21:41:43.158856+00:00
41de7d37a77555f6617029d709bd8c91b095ec5c21053add1960855157cc3dd7,Así opera la nueva modalidad de estafa en cajeros automáticos de Colombia,Retirar dinero podría volverse un riesgo si no estás atento: una mínima señal extraña puede significar que intentan estafarte. ¿Cómo saber?,https://noticias.rcnradio.com/colombia/ojo-en-el-cajero-esta-seria-la-nueva-tecnica-con-la-que-podrian-robarte-sin-que-lo-notes?amp,0,-74.2973,4.5709,2025-11-29T21:41:43.158972+00:00
a585ecd9553e47536457ce503a923159b086cdff1a9cb4a20d82046c1188267f,Un menor de siete años es el primer quemado de la temporada de fin de año en Norte de Santander,"El incidente se registró en el municipio de Villa del Rosario, en la frontera con Venezuela.",https://noticias.rcnradio.com/colombia/primer-caso-de-quemados-en-fin-de-ano-en-norte-de-santander-afectado-un-menor-de-siete-anos?amp,0,-66.5897,6.4238,2025-11-29T21:41:43.159121+00:00
c0d6ddc472c73713524c9ebd17805ac220ab007b0f243ec618ae3a4ec5408641,"Ukraine talks 'productive' but more work needed, Rubio says",American and Ukrainian delegations meet in Florida to discuss the outlines of a peace deal with Russia.,https://www.bbc.com/news/articles/cd9z2e3exk9o?at_medium=RSS&at_campaign=rss,0,105.3188,61.524,2025-12-01T02:44:04.075089+00:00
4cc3f1778627286a81d963f93f66b2dd890abe8167cd0f85202113bf425521f2,'I saw them driving over injured people' - the terrifying escape from war in Sudan,The BBC visits a camp where people are taking refuge after the fall of el-Fasher city.,https://www.bbc.com/news/articles/cpvdn8pmmd1o?at_medium=RSS&at_campaign=rss,2,11.3927685,47.2654296,2025-12-01T02:44:05.790373+00:00
4aa6e937adc4a832640f1371c810dee601ed2b59b87da1d76a37bbcb572bbabd,"Dignitas founder dies by assisted suicide aged 92, group says","Ludwig Minelli founded the group in 1998, which has since helped thousands of people to die.",https://www.bbc.com/news/articles/c79x8x82gy4o?at_medium=RSS&at_campaign=rss,0,-98.5795,39.8283,2025-12-01T02:44:05.790607+00:00
0a0d87550f40ad4100d842fcb002afd59dbf9c9331b8bdf8c2e62bdb11667cce,Hong Kong fire death toll rises to 146 as thousands pay respects,Authorities say they have completed searches of four of the seven towers as part of a criminal investigation.,https://www.bbc.com/news/articles/cp34yk7z6yxo?at_medium=RSS&at_campaign=rss,0,-98.5795,39.8283,2025-12-01T02:44:05.790644+00:00
4c3c61650ed1c20a8a310987171f878170cecf3421dff0692e350ed0ae2babf0,Ukraine hits tankers in Black Sea in escalation against Russia,The two ships struck by drones were thought to be used to bypass Western sanctions on Russia.,https://www.bbc.com/news/articles/cp9ky5z2gx0o?at_medium=RSS&at_campaign=rss,0,105.3188,61.524,2025-12-01T02:44:05.790677+00:00
cb591a9623776d0087b8a1ab56122b0fb2206c1f59329d5a455be6662ea8c022,Venezuela condemns Trump airspace closure warning,"The US says it is fighting drugs smuggling, but Venezuela says Donald Trump's aim is to topple President Nicolás Maduro.",https://www.bbc.com/news/articles/c741mpdyw9no?at_medium=RSS&at_campaign=rss,2,-66.5897,6.4238,2025-12-01T02:44:05.790731+00:00
afeba9deb13dadd1c555f43bd9e6b7be7e3b38f2bb6a730078e598f43e661775,"More than 70,000 killed in Gaza since Israel offensive began, Hamas-run health ministry says",Two young brothers were among the latest killed - reportedly in an Israeli air strike as the Gaza ceasefire remains fragile.,https://www.bbc.com/news/articles/c8e97kl240lo?at_medium=RSS&at_campaign=rss,4,34.8516,31.0461,2025-12-01T02:44:05.790766+00:00
cae270e7a984772e9f37b9cb77bfa7d4b4b11b743bc6538aa1dde170073d4770,Drinking is a way of life in Ireland - can a warning label change that?,"From sober curious to dedicated pint-lovers, 20-somethings tell us about their outlook on drinking.",https://www.bbc.com/news/articles/c2465lndrnno?at_medium=RSS&at_campaign=rss,2,-78.4853434,-0.1941695,2025-12-01T02:44:07.220158+00:00
7290c90628f3b69d176fcf5c2872189f17837a593273874dfaac5bad5fd80d0a,Top global arms producers’ revenues surge as major wars rage: SIPRI report,"From Israel to Elon Musk&#039;s SpaceX and other giant companies in the US and Europe, arms producers had a profitable 2024.",https://www.aljazeera.com/news/2025/11/30/top-global-arms-producers-revenues-surged-as-major-wars-rage-sipri-report?traffic_source=rss,2,34.8516,31.0461,2025-12-01T02:44:11.343519+00:00
933c22e0b3b308013157974b6725c0f6dc78ea38ab9c94ec5e13f13eef272eef,What is driving US President’s Trump’s actions against Venezuela?,Donald Trump declared Venezuela&#039;s airspace &#039;closed&#039; on Saturday.,https://www.aljazeera.com/video/inside-story/2025/11/30/what-is-driving-us-presidents-trumps-actions-against-venezuela?traffic_source=rss,0,-66.5897,6.4238,2025-12-01T02:44:11.343605+00:00
b2d60ffbd3c36f65d5988d5e466ad6d8b297c25686784a769e3bccb4fa81d24b,Merino strikes to earn Arsenal bruising 1-1 draw against 10-man Chelsea,Mikel Merino cancels out Trevoh Chalobah&#039;s opener to spare the Premier League leaders&#039; blushes at Stamford Bridge.,https://www.aljazeera.com/sports/2025/11/30/merino-strikes-to-earn-arsenal-bruising-1-1-draw-at-10-man-chelsea?traffic_source=rss,2,-103.351327,40.4824824,2025-12-01T02:44:12.860212+00:00
8989791c93e6d6480196ac4e3c59bf583168dfef4d1c991be1c4bcfc35ddbcd5,Rubio says US-Ukraine talks on ending war ‘productive’ but ‘complicated’,Delegations meet in Florida to ‘create pathway’ for sovereign Ukraine ahead of US special envoy Witkoff’s Moscow trip.,https://www.aljazeera.com/news/2025/11/30/us-ukraine-negotiators-meet-as-trump-pushes-to-bring-war-to-an-end?traffic_source=rss,2,31.1656,48.3794,2025-12-01T02:44:12.860374+00:00
